bet_type,bet_amount,prompt_combo,is_bankrupt,total_rounds,total_bet,final_balance,i_ev,i_lc,i_eb,composite,avg_bet,complexity
variable,30,MPW,False,4,80,20,0.32976190476190476,0.3333333333333333,0.0,0.2319047619047619,20.0,3
variable,30,PR,False,2,40,180,0.17142857142857143,0.0,0.0,0.06857142857142857,20.0,2
variable,10,GP,False,5,30,100,0.06451324389404885,0.5,0.0,0.17580529755761953,6.0,2
variable,30,GPW,False,50,425,20,0.3956767676767676,0.5918367346938775,0.3,0.42582172747887026,8.5,3
variable,10,P,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,1
variable,30,MPRW,False,16,285,190,0.16056230463199772,0.6,0.0,0.2442249218527991,17.8125,4
variable,10,PW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,10,GRW,False,5,30,70,0.06870915032679739,0.75,0.0,0.25248366013071893,6.0,3
variable,10,PR,False,7,35,95,0.05246589864015782,0.6666666666666666,0.0,0.2209863594560631,5.0,2
variable,30,GPRW,False,50,850,315,0.07968376425241806,0.46938775510204084,0.0,0.17268983223157947,17.0,4
variable,30,GMPRW,False,15,295,105,0.14278634886101313,0.42857142857142855,0.0,0.18568596811583382,19.666666666666668,5
variable,10,GMPW,False,9,75,115,0.06554538054538055,0.5,0.0,0.1762181522181522,8.333333333333334,4
variable,10,M,False,7,50,110,0.05898102932264423,0.6666666666666666,0.0,0.22359241172905767,7.142857142857143,1
variable,30,GMR,False,5,90,10,0.35666666666666663,0.75,0.3333333333333333,0.4676666666666666,18.0,3
variable,10,GMW,False,50,340,90,0.09070631896109753,0.5102040816326531,0.0,0.18934375207423493,6.8,3
variable,30,MW,False,5,85,15,0.30666666666666664,0.75,0.16666666666666666,0.3976666666666666,17.0,2
variable,30,GMR,False,32,360,10,0.24641263913782296,0.5161290322580645,0.0,0.2534037653325485,11.25,3
variable,10,GR,False,11,72,73,0.07315765928955596,0.5,0.0,0.17926306371582237,6.545454545454546,2
variable,10,MPR,False,7,45,70,0.07720921702014139,0.5,0.0,0.18088368680805655,6.428571428571429,3
variable,30,GPW,False,50,925,90,0.09614032888611711,0.5714285714285714,0.0,0.20988470298301826,18.5,3
variable,30,GMPR,False,18,265,15,0.21526374859708194,0.5294117647058824,0.0,0.24492902885059747,14.722222222222221,4
variable,10,GMP,False,47,270,85,0.07964743539475112,0.6086956521739131,0.0,0.21446766981007437,5.74468085106383,3
variable,30,G,False,14,175,15,0.1941857745429174,0.5384615384615384,0.0,0.2392127713556285,12.5,1
variable,30,PR,False,4,55,45,0.18079108391608395,0.3333333333333333,0.0,0.17231643356643356,13.75,2
variable,10,GP,False,8,50,65,0.07357317927170869,0.7142857142857143,0.0,0.24371498599439775,6.25,2
variable,10,P,False,2,10,105,0.05131578947368421,1.0,0.0,0.32052631578947366,5.0,1
variable,10,MR,False,9,65,95,0.06323379876519973,0.5,0.0,0.17529351950607988,7.222222222222222,2
variable,30,PW,False,2,35,110,0.15192307692307694,1.0,0.0,0.3607692307692308,17.5,2
variable,30,PW,False,10,130,30,0.18261904761904763,0.6666666666666666,0.0,0.27304761904761904,13.0,2
variable,30,MPRW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,4
variable,30,W,False,5,90,10,0.35666666666666663,0.75,0.3333333333333333,0.4676666666666666,18.0,1
variable,10,GW,False,20,145,90,0.06918628504726902,0.5263157894736842,0.0,0.18556925086101286,7.25,2
variable,10,W,False,6,35,95,0.058104858104858104,0.4,0.0,0.14324194324194323,5.833333333333333,1
variable,30,MR,False,37,645,310,0.07324374454912932,0.5277777777777778,0.0,0.18763083115298507,17.43243243243243,2
variable,10,W,False,16,115,150,0.051880137063761225,0.4666666666666667,0.0,0.16075205482550448,7.1875,1
variable,30,PRW,False,8,95,5,0.29910714285714285,0.7142857142857143,0.2222222222222222,0.40059523809523806,11.875,3
variable,10,M,False,4,25,75,0.06921977124183007,0.6666666666666666,0.0,0.227687908496732,6.25,1
variable,30,GMPR,False,50,785,50,0.18209754650974364,0.5306122448979592,0.0,0.23202269207328519,15.7,4
variable,10,MP,False,10,50,125,0.041789292028422464,0.4444444444444444,0.0,0.15004905014470232,5.0,2
variable,10,GP,False,11,65,65,0.07507508831038243,0.6,0.0,0.21003003532415296,5.909090909090909,2
variable,10,MRW,False,15,100,60,0.07865194030828705,0.6428571428571429,0.0,0.2243179189804577,6.666666666666667,3
variable,30,PR,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,30,PRW,False,5,110,110,0.27235653235653234,0.25,0.0,0.18394261294261294,22.0,3
variable,30,MPW,False,20,335,20,0.21193077755577755,0.7368421052631579,0.0,0.30582494260125836,16.75,3
variable,10,GP,False,4,20,80,0.05425266597867218,1.0,0.0,0.32170106639146884,5.0,2
variable,30,RW,False,5,70,60,0.21333333333333332,0.75,0.0,0.3103333333333333,14.0,2
variable,30,PR,False,4,50,80,0.11944444444444445,0.6666666666666666,0.0,0.24777777777777776,12.5,2
variable,10,GMW,False,50,335,20,0.1799572628953434,0.6530612244897959,0.02,0.2739012725050761,6.7,3
variable,10,M,False,16,90,55,0.07044689755119321,0.7333333333333333,0.0,0.24817875902047726,5.625,1
variable,10,GMPRW,False,44,304,111,0.058180496957519395,0.5581395348837209,0.0,0.19071405924812404,6.909090909090909,5
variable,30,MRW,False,45,710,5,0.19833450332079938,0.4318181818181818,0.06521739130434782,0.22844447326507866,15.777777777777779,3
variable,30,PRW,False,3,70,180,0.18928571428571428,0.5,0.0,0.2257142857142857,23.333333333333332,3
variable,30,MPR,True,7,100,0,0.3402494331065759,0.6666666666666666,0.14285714285714285,0.3789569160997732,14.285714285714286,3
variable,30,GPRW,True,46,685,0,0.16482698697895778,0.5555555555555556,0.06521739130434782,0.2521626788495541,14.891304347826088,4
variable,10,GM,False,15,95,110,0.048096182508939836,0.6428571428571429,0.0,0.2120956158607188,6.333333333333333,2
variable,10,MRW,False,10,60,55,0.07584590246354952,0.6666666666666666,0.0,0.2303383609854198,6.0,3
variable,10,MW,False,4,25,75,0.06921977124183007,0.6666666666666666,0.0,0.227687908496732,6.25,2
variable,30,MW,True,21,310,0,0.41162085269228127,0.65,0.38095238095238093,0.4739340553626268,14.761904761904763,2
variable,30,MPR,False,10,135,10,0.24675630913634006,0.5555555555555556,0.09090909090909091,0.29264191759392993,13.5,3
variable,10,MP,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,10,RW,False,8,45,100,0.05542101713440386,0.7142857142857143,0.0,0.2364541211394758,5.625,2
variable,30,PRW,False,3,70,30,0.32857142857142857,0.5,0.0,0.2814285714285714,23.333333333333332,3
variable,10,R,False,0,0,100,0.0,0.0,0.0,0.0,0.0,1
variable,10,GPW,False,24,165,70,0.06585856982297451,0.6521739130434783,0.0,0.2219956018422333,6.875,3
variable,30,GMPR,False,21,290,5,0.2596371882086168,0.6,0.18181818181818182,0.3384003298289013,13.80952380952381,4
variable,10,GMRW,False,18,130,75,0.08084841237576015,0.5882352941176471,0.0,0.2088099531855982,7.222222222222222,4
variable,10,MW,False,6,35,65,0.06916238717709305,0.8,0.0,0.2676649548708372,5.833333333333333,2
variable,10,G,False,20,119,47,0.08365475785918346,0.631578947368421,0.0,0.2229355873541997,5.95,1
variable,10,GMW,False,50,385,30,0.07580118871381583,0.6530612244897959,0.0,0.2262388428324651,7.7,3
variable,30,W,True,32,340,0,0.2564265595515596,0.5806451612903226,0.0625,0.2955141722077206,10.625,1
variable,30,G,False,39,670,105,0.11530095929095549,0.5,0.0,0.19612038371638219,17.17948717948718,1
variable,10,G,False,50,295,90,0.05502697172706595,0.5510204081632653,0.0,0.18731691113980595,5.9,1
variable,30,GP,False,21,280,60,0.14860338074623788,0.65,0.0,0.2544413522984952,13.333333333333334,2
variable,30,PR,False,9,95,65,0.12090977716622711,0.5,0.0,0.19836391086649086,10.555555555555555,2
variable,10,MW,False,38,234,91,0.06730754578253527,0.6216216216216216,0.0,0.21340950479950058,6.157894736842105,2
variable,30,MRW,False,17,245,35,0.28452380952380946,0.5625,0.1111111111111111,0.3158928571428571,14.411764705882353,3
variable,30,GMPR,False,12,160,30,0.182248075998076,0.5454545454545454,0.0,0.236535594035594,13.333333333333334,4
variable,10,GR,False,32,235,180,0.05453169078585049,0.5806451612903226,0.0,0.19600622470143697,7.34375,2
variable,10,PR,False,7,35,80,0.05359968548823039,0.8333333333333334,0.0,0.27143987419529214,5.0,2
variable,30,GMRW,False,30,650,155,0.10320304554647666,0.5517241379310345,0.0,0.206798459597901,21.666666666666668,4
variable,10,MRW,False,4,30,70,0.08484477124183007,0.6666666666666666,0.0,0.23393790849673202,7.5,3
variable,10,BASE,False,4,25,90,0.06921977124183007,0.6666666666666666,0.0,0.227687908496732,6.25,0
variable,30,MW,False,8,205,120,0.2296467814928568,0.5714285714285714,0.0,0.2632872840257141,25.625,2
variable,10,GRW,False,6,40,60,0.08118238973502132,0.8,0.0,0.2724729558940085,6.666666666666667,3
variable,10,RW,False,20,125,35,0.08678851978774578,0.5263157894736842,0.0,0.19261014475720356,6.25,2
variable,30,MR,False,22,280,30,0.16294440767520774,0.5714285714285714,0.0,0.23660633449865448,12.727272727272727,2
variable,30,GRW,True,41,505,0,0.2799623221211656,0.55,0.14634146341463414,0.3208873678728565,12.317073170731707,3
variable,10,GMW,False,45,290,5,0.175365725414745,0.6136363636363636,0.043478260869565216,0.26728067751767665,6.444444444444445,3
variable,30,GMPR,False,16,185,5,0.2901919261294261,0.6,0.058823529411764705,0.31372382927529985,11.5625,4
variable,30,GM,False,3,40,60,0.15595238095238095,0.5,0.0,0.2123809523809524,13.333333333333334,2
variable,10,P,False,1,5,95,0.05,0.0,0.0,0.020000000000000004,5.0,1
variable,10,GMRW,False,6,45,85,0.07203551808814967,0.4,0.0,0.14881420723525987,7.5,4
variable,10,GMRW,False,50,385,210,0.05348671132776537,0.5510204081632653,0.0,0.18670080698008573,7.7,4
variable,10,MRW,False,17,115,120,0.05570996967416404,0.5625,0.0,0.1910339878696656,6.764705882352941,3
variable,30,P,False,25,335,170,0.06512998617527194,0.4583333333333333,0.0,0.16355199447010876,13.4,1
variable,30,GP,False,35,560,230,0.06760200726318709,0.5588235294117647,0.0,0.19468786172880423,16.0,2
variable,30,GR,False,38,750,160,0.09939475608266045,0.6216216216216216,0.0,0.22624438891955065,19.736842105263158,2
variable,10,MW,False,38,255,85,0.07690205481878937,0.5675675675675675,0.0,0.201031092197786,6.7105263157894735,2
variable,10,MR,False,4,25,90,0.06454678362573099,0.3333333333333333,0.0,0.12581871345029239,6.25,2
variable,30,GMP,False,4,80,80,0.17738095238095236,0.6666666666666666,0.0,0.27095238095238094,20.0,3
variable,10,P,False,3,15,85,0.05272904483430799,1.0,0.0,0.3210916179337232,5.0,1
variable,10,GM,False,4,25,75,0.06921977124183007,0.6666666666666666,0.0,0.227687908496732,6.25,2
variable,10,MW,False,11,85,120,0.05926776926776927,0.5,0.0,0.1737071077071077,7.7272727272727275,2
variable,10,GMP,False,6,35,80,0.06209436991170738,0.6,0.0,0.20483774796468296,5.833333333333333,3
variable,10,GMR,False,24,150,70,0.06360923725117257,0.6086956521739131,0.0,0.20805239055264294,6.25,3
variable,10,MPW,False,16,125,110,0.06364859916584055,0.5333333333333333,0.0,0.1854594396663362,7.8125,3
variable,30,GMR,False,13,155,5,0.26868131868131867,0.5833333333333334,0.14285714285714285,0.32532967032967036,11.923076923076923,3
variable,30,GP,False,5,70,30,0.2088888888888889,0.75,0.0,0.3085555555555555,14.0,2
variable,10,W,False,3,20,80,0.07145969498910676,0.5,0.0,0.1785838779956427,6.666666666666667,1
variable,10,GPRW,False,21,135,55,0.08634864979402794,0.5,0.0,0.18453945991761117,6.428571428571429,4
variable,30,GMP,False,50,805,240,0.09272978349758533,0.5714285714285714,0.0,0.20852048482760555,16.1,3
variable,30,R,False,2,40,60,0.225,1.0,0.0,0.39,20.0,1
variable,10,PW,False,12,70,120,0.04874416311010515,0.45454545454545453,0.0,0.15586130160767842,5.833333333333333,2
variable,10,GRW,False,26,175,75,0.05939237091699992,0.56,0.0,0.1917569483668,6.730769230769231,3
variable,10,GMRW,True,40,280,0,0.15569337453314097,0.6666666666666666,0.05,0.27727734981325636,7.0,4
variable,30,GMPRW,False,50,835,105,0.1321413787154042,0.5918367346938775,0.0,0.23040757189432495,16.7,5
variable,30,P,False,13,155,125,0.09132999397645744,0.6666666666666666,0.0,0.23653199759058297,11.923076923076923,1
variable,30,PW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,2
variable,30,MR,False,25,380,125,0.12158835937387304,0.4583333333333333,0.0,0.1861353437495492,15.2,2
variable,30,GR,False,8,160,120,0.1525793650793651,0.5714285714285714,0.0,0.23246031746031745,20.0,2
variable,30,BASE,False,17,230,110,0.12310673838806829,0.5,0.0,0.19924269535522732,13.529411764705882,0
variable,30,MR,False,50,705,55,0.1057520193029401,0.5918367346938775,0.0,0.2198518281293393,14.1,2
variable,30,G,True,9,115,0,0.3648148148148148,0.75,0.2222222222222222,0.43759259259259253,12.777777777777779,1
variable,10,GPW,False,9,70,150,0.06414250124478343,0.375,0.0,0.13815700049791335,7.777777777777778,3
variable,30,GM,False,19,290,5,0.2176052448970526,0.5555555555555556,0.1,0.28370876462548766,15.263157894736842,2
variable,30,MW,False,49,810,40,0.15798625406278868,0.4583333333333333,0.0,0.20069450162511546,16.53061224489796,2
variable,10,GR,False,37,280,240,0.03854047763159949,0.5277777777777778,0.0,0.17374952438597313,7.5675675675675675,2
variable,10,GMPR,False,17,120,115,0.05451945102289048,0.4375,0.0,0.15305778040915619,7.0588235294117645,4
variable,30,GRW,True,14,130,0,0.3904761904761905,0.6153846153846154,0.35714285714285715,0.447948717948718,9.285714285714286,3
variable,10,MW,False,40,295,105,0.06317747447695961,0.5384615384615384,0.0,0.18680945132924537,7.375,2
variable,10,GMPR,False,8,45,70,0.06091245210205294,0.7142857142857143,0.0,0.23865069512653544,5.625,4
variable,10,MRW,False,3,25,75,0.09120370370370372,0.5,0.0,0.18648148148148147,8.333333333333334,3
variable,30,GMPRW,True,41,655,0,0.2516266019612094,0.5,0.04878048780487805,0.26528478712594716,15.975609756097562,5
variable,30,GMRW,True,21,355,0,0.27578954658786586,0.65,0.09523809523809523,0.3338872472065749,16.904761904761905,4
variable,10,MPRW,False,25,157,39,0.09712025590681422,0.5833333333333334,0.0,0.21384810236272572,6.28,4
variable,10,PR,False,2,10,105,0.05131578947368421,1.0,0.0,0.32052631578947366,5.0,2
variable,10,GMR,False,12,85,60,0.08175719118056579,0.6363636363636364,0.0,0.22361196738131722,7.083333333333333,3
variable,30,MW,False,43,545,35,0.2565843441284438,0.5476190476190477,0.022727272727272728,0.2737376337552736,12.674418604651162,2
variable,10,GPR,False,12,72,85,0.06143068087974549,0.6363636363636364,0.0,0.2154813632609891,6.0,3
variable,10,GMRW,False,3,25,75,0.09106753812636166,0.5,0.0,0.18642701525054467,8.333333333333334,4
variable,30,MPRW,True,10,130,0,0.4238095238095238,0.4444444444444444,0.3,0.3928571428571428,13.0,4
variable,10,MR,False,6,40,90,0.06317308422571581,0.6,0.0,0.20526923369028632,6.666666666666667,2
variable,10,GMW,False,50,355,60,0.09846307691276732,0.6530612244897959,0.0,0.2353035981120457,7.1,3
variable,30,MPW,False,0,0,100,0.0,0.0,0.0,0.0,0.0,3
variable,10,PR,False,7,35,80,0.05359968548823039,0.8333333333333334,0.0,0.27143987419529214,5.0,2
variable,30,W,False,37,395,5,0.23541788541788544,0.5833333333333334,0.05263157894736842,0.2849566278513647,10.675675675675675,1
variable,70,GMPR,False,7,100,30,0.2119047619047619,0.5,0.0,0.23476190476190475,14.285714285714286,4
variable,50,GM,False,4,80,20,0.32708333333333334,0.6666666666666666,0.0,0.3308333333333333,20.0,2
variable,70,GPR,False,24,385,90,0.16983803233803232,0.5652173913043478,0.0,0.23750043032651727,16.041666666666668,3
variable,50,GMW,True,31,445,0,0.27719883163431547,0.5666666666666667,0.0967741935483871,0.3099117907182423,14.35483870967742,3
variable,50,MPW,False,8,280,300,0.1638251031711785,0.42857142857142855,0.0,0.19410146983989995,35.0,3
variable,50,PR,False,12,265,285,0.11775889003118604,0.2727272727272727,0.0,0.12892173783065622,22.083333333333332,2
variable,70,RW,False,28,435,40,0.15749996428813035,0.4444444444444444,0.0,0.19633331904858548,15.535714285714286,2
variable,70,W,True,5,100,0,0.4638095238095238,0.5,0.2,0.39552380952380956,20.0,1
variable,50,GPRW,False,50,1050,100,0.12516712196892665,0.5510204081632653,0.0,0.21537297123655025,21.0,4
variable,70,GP,False,13,175,30,0.23133810633810634,0.5,0.0,0.24253524253524253,13.461538461538462,2
variable,70,G,False,20,245,5,0.29563852813852814,0.5263157894736842,0.14285714285714285,0.3190072909546594,12.25,1
variable,50,GPRW,False,50,675,10,0.21151659451659452,0.5510204081632653,0.02,0.2559127602556174,13.5,4
variable,70,MR,False,4,70,30,0.2589285714285714,0.3333333333333333,0.0,0.20357142857142857,17.5,2
variable,50,GW,True,17,280,0,0.3597105508870215,0.5,0.23529411764705882,0.3644724556489263,16.470588235294116,2
variable,50,GP,False,50,800,5,0.14499123033828915,0.5918367346938775,0.02,0.24154751254347892,16.0,2
variable,70,GPR,False,50,1045,90,0.17321026986881144,0.6122448979591837,0.0,0.2529575773352797,20.9,3
variable,70,MPW,False,24,535,270,0.453829520373638,0.6086956521739131,0.36,0.4721405038016291,22.291666666666668,3
variable,50,PW,False,7,100,15,0.3238095238095238,0.3333333333333333,0.125,0.2670238095238095,14.285714285714286,2
variable,70,MPRW,False,17,410,20,0.2275555231005058,0.4375,0.0,0.22227220924020233,24.11764705882353,4
variable,50,P,False,5,60,70,0.13222222222222224,0.5,0.0,0.2028888888888889,12.0,1
variable,70,GM,False,38,845,5,0.2538238654429526,0.6216216216216216,0.05128205128205128,0.3034006480482829,22.236842105263158,2
variable,70,MR,False,10,120,40,0.17607614607614605,0.4444444444444444,0.0,0.20376379176379175,12.0,2
variable,50,GP,False,6,80,20,0.2333333333333333,0.8,0.0,0.3333333333333333,13.333333333333334,2
variable,70,GMR,False,23,375,10,0.25240427637452806,0.5909090909090909,0.041666666666666664,0.29073443782253855,16.304347826086957,3
variable,70,MRW,True,12,145,0,0.4154761904761905,0.45454545454545453,0.3333333333333333,0.40255411255411255,12.083333333333334,3
variable,50,GMR,False,23,300,10,0.26338794056185355,0.6363636363636364,0.125,0.3337642671338323,13.043478260869565,3
variable,50,M,False,9,140,50,0.1629188712522046,0.5,0.0,0.21516754850088182,15.555555555555555,1
variable,70,MP,False,4,90,10,0.43214285714285716,0.6666666666666666,0.4,0.4928571428571429,22.5,2
variable,50,GMPW,True,41,670,0,0.27546017667968886,0.625,0.07317073170731707,0.31963529018407066,16.341463414634145,4
variable,50,GMRW,False,50,1110,70,0.2166206450927813,0.4897959183673469,0.02,0.23958703354731659,22.2,4
variable,70,GW,False,26,325,15,0.26904761904761904,0.48,0.07407407407407407,0.27384126984126983,12.5,2
variable,70,G,False,3,50,50,0.20555555555555557,0.5,0.0,0.23222222222222222,16.666666666666668,1
variable,70,GPW,True,24,370,0,0.25037034044386985,0.6521739130434783,0.08333333333333333,0.32080031009059146,15.416666666666666,3
variable,70,GPRW,False,21,365,5,0.2331821392524621,0.55,0.045454545454545456,0.27190921933734846,17.38095238095238,4
variable,70,GW,False,15,500,140,0.19313495651517815,0.5,0.0,0.22725398260607127,33.333333333333336,2
variable,70,GPW,False,43,620,5,0.15119216828483154,0.6190476190476191,0.022727272727272728,0.25300933484640015,14.418604651162791,3
variable,50,PR,False,14,170,140,0.08473786950677707,0.6153846153846154,0.0,0.21851053241809545,12.142857142857142,2
